hangul,hanja,flag,date,note
칠,䣛,D,2017-06-04,
침,針,D,2017-06-04,"바늘 침, 침 침, 바느질할 침, 찌를 침"
침,沈,D,2017-06-04,"장마물 침, 진펄 침, 잠길 침, 채색할 침, 고요할 침, 가라앉을 침"
침,侵,D,2017-06-04,"범할 침, 침노할 침, 습격할 침, 흉작 침"
침,寢,D,2017-06-04,"잠잘 침, 쉴 침, 방 침, 못생길 침"
침,浸,D,2017-06-04,"적실 침, 불릴 침, 번질 침, 빠질 침"
침,枕,D,2017-06-04,"베개 침, 수레뒤 가로댄 나무 침, 소말뚝 침, 베게 침"
침,鍼,D,2017-06-04,"바늘 침, 침 침"
침,砧,D,2017-06-04,"방칫돌 침, 다듬잇돌 침"
침,湛,D,2017-06-04,"빠질 침, 잠길 침"
침,琛,D,2017-06-04,보배 침
침,諶,D,2017-06-04,
침,忱,D,2017-06-04,"믿을 침, 정성 침"
침,沉,D,2017-06-04,沈의 俗字
침,駸,D,2017-06-04,말 몰아 달릴 침
침,鋟,D,2017-06-04,새길 침
침,寖,D,2017-06-04,"젖을 침, 점점 침"
침,梣,D,2017-06-04,
침,椹,D,2017-06-04,"모탕 침, 도끼바탕 침, 토막 침"
침,郴,D,2017-06-04,땅이름 침
침,祲,D,2017-06-04,
침,碪,D,2017-06-04,
침,伔,D,2017-06-04,
침,寑,D,2017-06-04,
침,抌,D,2017-06-04,
침,踸,D,2017-06-04,
침,揕,D,2017-06-04,
침,枮,D,2017-06-04,
침,梫,D,2017-06-04,
침,賝,D,2017-06-04,
침,䆮,D,2017-06-04,
침,䑣,D,2017-06-04,
침,寝,D,2017-06-04,
침,针,D,2017-06-04,
침,锓,D,2017-06-04,
침,骎,D,2017-06-04,
침,兓,D,2017-06-04,
침,唚,D,2017-06-04,
침,埐,D,2017-06-04,
침,夦,D,2017-06-04,
침,嶜,D,2017-06-04,
침,抋,D,2017-06-04,
침,濅,D,2017-06-04,
침,綅,D,2017-06-04,
침,綝,D,2017-06-04,
침,莐,D,2017-06-04,
침,萙,D,2017-06-04,
침,葴,D,2017-06-04,
침,誛,D,2017-06-04,
침,諃,D,2017-06-04,
침,鈂,D,2017-06-04,
침,鍖,D,2017-06-04,
침,霃,D,2017-06-04,
침,鮼,D,2017-06-04,
침,鱵,D,2017-06-04,
침,㑴,D,2017-06-04,
침,㓄,D,2017-06-04,
침,㓎,D,2017-06-04,
침,㕴,D,2017-06-04,
침,㝲,D,2017-06-04,
침,㪛,D,2017-06-04,
침,㴆,D,2017-06-04,
침,㴴,D,2017-06-04,
침,㶩,D,2017-06-04,
침,㾛,D,2017-06-04,
침,䈜,D,2017-06-04,
침,䒞,D,2017-06-04,
침,䘲,D,2017-06-04,
침,䚀,D,2017-06-04,
침,䚁,D,2017-06-04,
침,䜷,D,2017-06-04,
침,䤟,D,2017-06-04,
침,䥠,D,2017-06-04,
침,䪴,D,2017-06-04,
침,䫖,D,2017-06-04,
침,䫬,D,2017-06-04,
침,䭙,D,2017-06-04,
침,棽,I,2017-06-04,
칩,蟄,D,2017-06-04,"벌레 움츠릴 칩, 우물거릴 칩"
칩,馽,D,2017-06-04,
칩,蛰,D,2017-06-04,
칩,漐,D,2017-06-04,
칩,釞,D,2017-06-04,
칩,㙷,D,2017-06-04,
칩,㞏,D,2017-06-04,
칩,㞚,D,2017-06-04,
칩,㮑,D,2017-06-04,
칭,稱,D,2017-06-04,"저울질할 칭, 일컬을 칭, 헤아릴 칭, 같을 칭"
칭,秤,D,2017-06-04,"저울 칭, 백 근 칭"
칭,称,D,2017-06-04,
칭,穪,D,2017-06-04,
칭,偁,D,2017-06-04,
칭,爯,D,2017-06-04,
칭,㛵,D,2017-06-04,
칭,䕝,D,2017-06-04,
카,㻔,D,2017-06-04,
카,佧,D,2017-06-04,
카,胩,D,2017-06-04,
쾌,快,D,2017-06-04,"기분이 좋을 쾌, 시원할 쾌, 빠를 쾌, 쾌할 쾌"
쾌,獪,D,2017-06-04,"간교할 쾌, 교활할 쾌"
쾌,夬,D,2017-06-04,"결단할 쾌, 나누어 정할 쾌, 괘 이름 쾌"
쾌,噲,D,2017-06-04,"목구멍 쾌, 훨할 쾌"
쾌,儈,D,2017-06-04,
쾌,侩,D,2017-06-04,
쾌,哙,D,2017-06-04,
쾌,叏,D,2017-06-04,
쾌,筷,D,2017-06-04,
타,他,D,2017-06-04,"다를 타, 저 타, 간사할 타"
타,打,D,2017-06-04,"때릴 타, 칠 타"
타,妥,D,2017-06-04,"편안할 타, 일 없을 타, 타협할 타, 떨어질 타"
타,墮,D,2017-06-04,"떨어질 타, 상투 타, 잃을 타"
타,隋,D,2017-06-04,
타,惰,D,2017-06-04,"게으를 타, 태만할 타"
타,唾,D,2017-06-04,"침 타, 버릴 타"
타,陀,D,2017-06-04,"비탈 타, 땅이름 타"
타,駝,D,2017-06-04,"약대 타, 곱사등이 타"
타,舵,D,2017-06-04,키 타
타,楕,D,2017-06-04,"橢의 略字, 나무그릇 타"
타,馱,D,2017-06-04,"탈 타, 짐 실을 타"
타,朶,D,2017-06-04,"나무가지 휘늘어질 타, 떨기 타, 움킬 타, 휘늘어진 타"
타,咤,D,2017-06-04,"꾸짖을 타, 슬플 타, 뿜을 타, 쩍쩍 씹는소리 타"
타,拖,D,2017-06-04,"拕와 同字, 당길 타"
타,迤,D,2017-06-04,어정거릴 타
타,駄,D,2017-06-04,馱의 俗字
타,躱,D,2017-06-04,피할 타
타,沱,D,2017-06-04,"물이 갈래질 타, 큰 비 타, 눈물이 흐를 타"
타,詑,D,2017-06-04,
타,跎,D,2017-06-04,미끄러질 타
타,詫,D,2017-06-04,"자랑할 타, 풍칠 타, 신통할 타"
타,佗,D,2017-06-04,"다를 타, 저 타, 마음에 든든할 타, 더할 타, 입을 타, 짊어질 타"
타,鼉,D,2017-06-04,자라 타
타,駞,D,2017-06-04,駞와 同字
타,柁,D,2017-06-04,키 타
타,拕,D,2017-06-04,"끌 타, 당길 타"
타,橢,D,2017-06-04,"둥글길죽할 타, 수레통 가운데그릇 타, 길죽한 그릇 타"
타,鮀,D,2017-06-04,모래무지 타
타,垞,D,2017-06-04,
타,阤,D,2017-06-04,
타,坨,D,2017-06-04,
타,驒,D,2017-06-04,
타,鴕,D,2017-06-04,타조 타
타,堕,D,2017-06-04,
타,陁,D,2017-06-04,
타,它,D,2017-06-04,
타,吒,D,2017-06-04,
타,酡,D,2017-06-04,
타,嚲,D,2017-06-04,
타,㙐,D,2017-06-04,
타,垜,D,2017-06-04,
타,咜,D,2017-06-04,
타,奼,D,2017-06-04,
타,沲,D,2017-06-04,
타,媠,D,2017-06-04,
타,嶞,D,2017-06-04,
타,朵,D,2017-06-04,
타,陏,D,2017-06-04,
타,㓃,D,2017-06-04,
타,亸,D,2017-06-04,
타,椭,D,2017-06-04,
타,诧,D,2017-06-04,
타,锗,D,2017-06-04,
타,驮,D,2017-06-04,
타,驼,D,2017-06-04,
타,鸵,D,2017-06-04,
타,鼍,D,2017-06-04,
타,刴,D,2017-06-04,
타,剁,D,2017-06-04,
타,咃,D,2017-06-04,
타,咑,D,2017-06-04,
타,哚,D,2017-06-04,
타,垛,D,2017-06-04,
타,埵,D,2017-06-04,
타,堶,D,2017-06-04,
타,墯,D,2017-06-04,
타,嫷,D,2017-06-04,
타,尮,D,2017-06-04,
타,岮,D,2017-06-04,
타,崜,D,2017-06-04,
타,彵,D,2017-06-04,
타,憜,D,2017-06-04,
타,扡,D,2017-06-04,
타,挅,D,2017-06-04,
타,挆,D,2017-06-04,
타,撱,D,2017-06-04,
타,桗,D,2017-06-04,
타,椯,D,2017-06-04,
타,毤,D,2017-06-04,
타,毻,D,2017-06-04,
타,涶,D,2017-06-04,
타,灹,D,2017-06-04,
타,炧,D,2017-06-04,
타,炨,D,2017-06-04,
타,牠,D,2017-06-04,
타,痑,D,2017-06-04,
타,砣,D,2017-06-04,
타,砤,D,2017-06-04,
타,碢,D,2017-06-04,
타,秅,D,2017-06-04,
타,紽,D,2017-06-04,
타,綞,D,2017-06-04,
타,袉,D,2017-06-04,
타,趓,D,2017-06-04,
타,跥,D,2017-06-04,
타,跺,D,2017-06-04,
타,躲,D,2017-06-04,
타,軃,D,2017-06-04,
타,鍺,D,2017-06-04,
타,鰖,D,2017-06-04,
타,鵎,D,2017-06-04,
타,鼧,D,2017-06-04,
타,㛆,D,2017-06-04,
타,㛊,D,2017-06-04,
타,㟎,D,2017-06-04,
타,㢉,D,2017-06-04,
타,㥩,D,2017-06-04,
타,㨊,D,2017-06-04,
타,㯐,D,2017-06-04,
타,㰐,D,2017-06-04,
타,㸰,D,2017-06-04,
타,㸱,D,2017-06-04,
타,㻧,D,2017-06-04,
타,㼠,D,2017-06-04,
타,㾃,D,2017-06-04,
타,䂝,D,2017-06-04,
타,䅜,D,2017-06-04,
타,䆛,D,2017-06-04,
타,䍫,D,2017-06-04,
타,䑨,D,2017-06-04,
타,䑮,D,2017-06-04,
타,䒳,D,2017-06-04,
타,䙃,D,2017-06-04,
타,䙤,D,2017-06-04,
타,䜏,D,2017-06-04,
타,䠤,D,2017-06-04,
타,䡐,D,2017-06-04,
타,䤩,D,2017-06-04,
타,䤪,D,2017-06-04,
타,䤻,D,2017-06-04,
타,䩔,D,2017-06-04,
타,䪑,D,2017-06-04,
타,䰿,D,2017-06-04,
타,䲊,D,2017-06-04,
타,䴱,D,2017-06-04,
탁,度,D,2017-06-04,"꾀할 탁, 헤아릴 탁, 벼슬이름 탁, 법도 탁"
탁,濁,D,2017-06-04,"흐릴 탁, 더러울 탁, 물이름 탁"
탁,拓,D,2017-06-04,"물리칠 탁, 헤칠 탁, 밀칠 탁, 주울 탁"
탁,托,D,2017-06-04,"밀칠 탁, 떡국 탁, 차반 탁"
탁,卓,D,2017-06-04,"높을 탁, 뛰어날 탁, 책상 탁, 성씨 탁"
탁,濯,D,2017-06-04,"씻을 탁, 빨래할 탁, 적실 탁, 클 탁, 빛날 탁, 산 민둥민둥할 탁, 살찔 탁, 놀 탁"
탁,託,D,2017-06-04,"맡길 탁, 부탁할 탁, 핑계할 탁"
탁,琢,D,2017-06-04,"옥 쪼을 탁, 옥 다듬을 탁, 가릴 탁, 쫄 탁"
탁,擢,D,2017-06-04,"뽑을 탁, 뺄 탁, 솟을 탁, 이길 탁"
탁,鐸,D,2017-06-04,"요령 탁, 목탁 탁, 큰방울 탁"
탁,坼,D,2017-06-04,"찢을 탁, 터질 탁, 난산할 탁, 싹 트일 탁"
탁,啄,D,2017-06-04,"쪼을 탁, 문 두드릴 탁"
탁,倬,D,2017-06-04,"환할 탁, 클 탁"
탁,柝,D,2017-06-04,"쪼갤 탁, 조두 탁, 목탁 탁"
탁,晫,D,2017-06-04,"환할 탁, 밝을 탁"
탁,琸,D,2017-06-04,사람이름 탁
탁,拆,D,2017-06-04,"터질 탁, 찢어질 탁, 열릴 탁"
탁,橐,D,2017-06-04,"전대 탁, 자루 탁, 도가니 탁, 공잇소리 탁, 짐승이름 탁"
탁,涿,D,2017-06-04,"물방울 떨어질 탁, 칠 탁, 물이름 탁, 땅이름 탁"
탁,逴,D,2017-06-04,"멀 탁, 절름거릴 탁, 뛰어날 탁"
탁,籜,D,2017-06-04,대 껍질 탁
탁,踔,D,2017-06-04,"우뚝 설 탁, 앙감질 탁"
탁,趠,D,2017-06-04,
탁,沰,D,2017-06-04,"떨어뜨릴 탁, 돌 던질 탁, 떨어질 탁"
탁,矺,D,2017-06-04,나무이름 탁
탁,蘀,D,2017-06-04,"떨어질 탁, 마를 탁"
탁,乇,D,2017-06-04,
탁,槖,D,2017-06-04,
탁,椓,D,2017-06-04,
탁,侂,D,2017-06-04,
탁,跅,D,2017-06-04,
탁,魠,D,2017-06-04,
탁,仛,D,2017-06-04,
탁,斀,D,2017-06-04,
탁,杔,D,2017-06-04,
탁,㤞,D,2017-06-04,
탁,㧻,D,2017-06-04,
탁,浊,D,2017-06-04,
탁,箨,D,2017-06-04,
탁,讬,D,2017-06-04,
탁,铎,D,2017-06-04,
탁,镯,D,2017-06-04,
탁,饦,D,2017-06-04,
탁,伲,D,2017-06-04,
탁,凙,D,2017-06-04,
탁,剢,D,2017-06-04,
탁,剫,D,2017-06-04,
탁,劅,D,2017-06-04,
탁,啅,D,2017-06-04,
탁,庹,D,2017-06-04,
탁,桌,D,2017-06-04,
탁,槕,D,2017-06-04,
탁,汑,D,2017-06-04,
탁,硺,D,2017-06-04,
탁,窧,D,2017-06-04,
탁,萚,D,2017-06-04,
탁,蠗,D,2017-06-04,
탁,袥,D,2017-06-04,
탁,襗,D,2017-06-04,
탁,踱,D,2017-06-04,
탁,鈬,D,2017-06-04,
탁,鐲,D,2017-06-04,
탁,飥,D,2017-06-04,
탁,馲,D,2017-06-04,
탁,驝,D,2017-06-04,
탁,鵫,D,2017-06-04,
탁,㔬,D,2017-06-04,
탁,㪬,D,2017-06-04,
탁,㹿,D,2017-06-04,
탁,㺟,D,2017-06-04,
탁,䐾,D,2017-06-04,
탁,䓬,D,2017-06-04,
탁,䮓,D,2017-06-04,
탄,歎,D,2017-06-04,"탄식할 탄, 아름답다 할 탄, 화답할 탄"
탄,彈,D,2017-06-04,"쏠 탄, 악기부릴 탄, 탄알 탄, 탄핵할 탄, 퉁길 탄"
탄,炭,D,2017-06-04,"숯 탄, 불똥 탄, 볶일 탄"
탄,誕,D,2017-06-04,"기를 탄, 클 탄, 속일 탄, 넓을 탄, 탄생할 탄, 방탕할 탄"
탄,灘,D,2017-06-04,"여울 탄, 해 이름 탄"
탄,綻,D,2017-06-04,"옷 터질 탄, 나타날 탄, 파할 탄"
탄,憚,D,2017-06-04,"수고로울 탄, 꺼릴 탄"
탄,呑,D,2017-06-04,"삼킬 탄, 휩쌀 탄, 감출 탄, 멸할 탄"
탄,坦,D,2017-06-04,"너그러울 탄, 평평할 탄, 넓을 탄"
탄,嘆,D,2017-06-04,"한숨쉴 탄, 탄식할 탄"
탄,殫,D,2017-06-04,다할 탄
탄,癱,D,2017-06-04,"중풍증 탄, 사지 틀릴 탄"
탄,攤,D,2017-06-04,"열 탄, 펼칠 탄"
탄,憻,D,2017-06-04,坦과 同字
탄,驒,D,2017-06-04,돈짝무늬총이말 탄
탄,惮,D,2017-06-04,
탄,殚,D,2017-06-04,
탄,弹,D,2017-06-04,
탄,吞,D,2017-06-04,
탄,瘓,D,2017-06-04,
탄,撣,D,2017-06-04,
탄,僤,D,2017-06-04,
탄,嘽,D,2017-06-04,
탄,掸,D,2017-06-04,
탄,啴,D,2017-06-04,
탄,弾,D,2017-06-04,
탄,摊,D,2017-06-04,
탄,滩,D,2017-06-04,
탄,痪,D,2017-06-04,
탄,瘫,D,2017-06-04,
탄,绽,D,2017-06-04,
탄,诞,D,2017-06-04,
탄,怹,D,2017-06-04,
탄,擹,D,2017-06-04,
탄,暺,D,2017-06-04,
탄,氽,D,2017-06-04,
탄,汆,D,2017-06-04,
탄,湠,D,2017-06-04,
탄,疃,D,2017-06-04,
탄,碳,D,2017-06-04,
탄,羰,D,2017-06-04,
탄,譠,D,2017-06-04,
탄,騨,D,2017-06-04,
탄,㖔,D,2017-06-04,
탄,㛶,D,2017-06-04,
탄,㧷,D,2017-06-04,
탄,㨏,D,2017-06-04,
탄,䋎,D,2017-06-04,
탄,䘺,D,2017-06-04,
탈,脫,D,2017-06-04,"벗어날 탈, 간략할 탈, 뼈 바를 탈, 그르칠 탈, 벗을 탈"
탈,奪,D,2017-06-04,"빼앗을 탈, 잃어버릴 탈, 좁은 길 탈, 깎을 탈"
탈,侻,D,2017-06-04,"간사할 탈, 가벼울 탈, 간략할 탈"
탈,梲,D,2017-06-04,
탈,敓,D,2017-06-04,
탈,夺,D,2017-06-04,
탈,捝,D,2017-06-04,
탈,脱,D,2017-06-04,
탈,敚,D,2017-06-04,
탈,毲,D,2017-06-04,
탈,痥,D,2017-06-04,
탈,莌,D,2017-06-04,
탈,鮵,D,2017-06-04,
탈,鵽,D,2017-06-04,
탈,㣞,D,2017-06-04,
탈,䫄,D,2017-06-04,
탐,探,D,2017-06-04,"더듬을 탐, 찾을 탐, 취할 탐, 염탐할 탐"
탐,貪,D,2017-06-04,"탐할 탐, 욕심낼 탐"
탐,耽,D,2017-06-04,"즐길 탐, 귀 축 늘어질 탐, 웅크리고 볼 탐, 즐거울 탐, 깊고 멀 탐"
탐,眈,D,2017-06-04,"노려볼 탐, 즐길 탐"
탐,酖,D,2017-06-04,술 즐길 탐
탐,嗿,D,2017-06-04,여럿이 먹는 소리 탐
탐,忐,D,2017-06-04,
탐,醓,D,2017-06-04,
탐,撢,D,2017-06-04,
탐,躭,D,2017-06-04,
탐,贪,D,2017-06-04,
탐,赕,D,2017-06-04,
탐,僋,D,2017-06-04,
탐,沊,D,2017-06-04,
탐,賧,D,2017-06-04,
탐,㤾,D,2017-06-04,
탐,㴷,D,2017-06-04,
탐,㵅,D,2017-06-04,
탐,䏙,D,2017-06-04,
탐,䏥,D,2017-06-04,
탑,塔,D,2017-06-04,탑 탑
탑,搭,D,2017-06-04,"모뜰 탑, 박을 탑, 탈 탑"
탑,榻,D,2017-06-04,"평상 탑, 모직 탑, 자리 탑"
탑,鰈,D,2017-06-04,
탑,搨,D,2017-06-04,"비문 박을 탑, 베낄 탑"
탑,塌,D,2017-06-04,"낮은 땅 탑, 초벌갈 탑, 떨어질 탑"
탑,傝,D,2017-06-04,"답답할 탑, 불안할 탑, 어리석을 탑, 용렬할 탑"
탑,闒,D,2017-06-04,
탑,嗒,D,2017-06-04,
탑,撘,D,2017-06-04,
탑,漯,D,2017-06-04,
탑,㲮,D,2017-06-04,
탑,鑉,D,2017-06-04,
탑,鞜,D,2017-06-04,
탑,鞳,D,2017-06-04,
탑,㗳,D,2017-06-04,
탑,阘,D,2017-06-04,
탑,鳎,D,2017-06-04,
탑,嚃,D,2017-06-04,
탑,墖,D,2017-06-04,
탑,毾,D,2017-06-04,
탑,溻,D,2017-06-04,
탑,狧,D,2017-06-04,
탑,瘩,D,2017-06-04,
탑,禢,D,2017-06-04,
탑,耷,D,2017-06-04,
탑,遢,D,2017-06-04,
탑,錔,D,2017-06-04,
탑,鎑,D,2017-06-04,
탑,鮙,D,2017-06-04,
탑,鰨,D,2017-06-04,
탑,㛥,D,2017-06-04,
탑,㯓,D,2017-06-04,
탑,㲩,D,2017-06-04,
탑,㹺,D,2017-06-04,
탑,䈳,D,2017-06-04,
탑,䌈,D,2017-06-04,
탑,䑜,D,2017-06-04,
탑,䑽,D,2017-06-04,
탕,糖,D,2017-06-04,엿
탕,湯,D,2017-06-04,"물 끓일 탕, 물이름 탕, 씻을 탕, 끓을 탕"
탕,蕩,D,2017-06-04,"넓고 클 탕, 없어질 탕, 방탕할 탕, 소탕할 탕"
탕,宕,D,2017-06-04,"골집 탕, 방탕할 탕, 석수 탕"
탕,帑,D,2017-06-04,"나라 곳집 탕, 처자식 탕"
탕,盪,D,2017-06-04,"씻을 탕, 움직일 탕, 진동할 탕, 그릇 부실 탕, 뭍 배질할 탕"
탕,碭,D,2017-06-04,"무늬진 돌 탕, 흰 기운 탕, 넘칠 탕, 산이름 탕"
탕,蘯,D,2017-06-04,盪과 同字
탕,燙,D,2017-06-04,"씻을 탕, 불에 델 탕"
탕,逿,D,2017-06-04,
탕,簜,D,2017-06-04,
탕,蝪,D,2017-06-04,
탕,踼,D,2017-06-04,
탕,璗,D,2017-06-04,
탕,鐋,D,2017-06-04,
탕,荡,D,2017-06-04,
탕,汤,D,2017-06-04,
탕,烫,D,2017-06-04,
탕,砀,D,2017-06-04,
탕,铴,D,2017-06-04,
탕,偒,D,2017-06-04,
탕,圵,D,2017-06-04,
탕,婸,D,2017-06-04,
탕,摥,D,2017-06-04,
탕,菪,D,2017-06-04,
탕,薚,D,2017-06-04,
탕,趤,D,2017-06-04,
탕,雼,D,2017-06-04,
탕,㼒,D,2017-06-04,
탕,䑗,D,2017-06-04,
탕,䦒,D,2017-06-04,
태,太,D,2017-06-04,"클 태, 굵을 태, 심할 태, 처음 태, 콩 태"
태,泰,D,2017-06-04,"클 태, 통할 태, 너그러울 태, 편안할 태, 괘 이름 태, 타이"
태,態,D,2017-06-04,"모양 태, 뜻 태"
태,殆,D,2017-06-04,"위태할 태, 가까이할 태, 비롯할 태"
태,怠,D,2017-06-04,"게으를 태, 느릴 태, 거만할 태"
태,台,D,2017-06-04,"별 태, 늙을 태"
태,胎,D,2017-06-04,"아이 밸 태, 시작 태, 애밸 태"
태,兌,D,2017-06-04,"기쁠 태, 지름길 태, 모일 태, 통할 태, 곧을 태, 구멍 태, 바꿀 태, 괘 이름 태"
태,跆,D,2017-06-04,밟을 태
태,颱,D,2017-06-04,"몹시 부는 바람 태, 태풍 태"
태,汰,D,2017-06-04,"미끄러울 태, 넘칠 태, 씻길 태, 사치할 태, 미끄러질 태"
태,苔,D,2017-06-04,이끼 태
태,笞,D,2017-06-04,볼기칠 태
태,邰,D,2017-06-04,태나라 태
태,呆,D,2017-06-04,
태,駄,D,2017-06-04,
태,迨,D,2017-06-04,미칠 태
태,蛻,D,2017-06-04,
태,駘,D,2017-06-04,
태,埭,D,2017-06-04,보뚝 태
태,娧,D,2017-06-04,"기뻐할 태, 더딜 태"
태,孡,D,2017-06-04,
태,抬,D,2017-06-04,칠 태
태,兑,D,2017-06-04,
태,紿,D,2017-06-04,
태,蜕,D,2017-06-04,
태,䭾,D,2017-06-04,
태,鮐,D,2017-06-04,
태,忕,D,2017-06-04,
태,呔,D,2017-06-04,
태,兊,D,2017-06-04,
태,忲,D,2017-06-04,
태,㤗,D,2017-06-04,
태,溙,D,2017-06-04,
태,㥭,D,2017-06-04,
태,态,D,2017-06-04,
태,绐,D,2017-06-04,
태,钛,D,2017-06-04,
태,骀,D,2017-06-04,
태,鲐,D,2017-06-04,
태,䌼,D,2017-06-04,
태,傣,D,2017-06-04,
태,冭,D,2017-06-04,
태,囼,D,2017-06-04,
태,夳,D,2017-06-04,
태,戻,D,2017-06-04,
태,捸,D,2017-06-04,
태,斄,D,2017-06-04,
태,曃,D,2017-06-04,
태,炱,D,2017-06-04,
태,炲,D,2017-06-04,
태,燤,D,2017-06-04,
태,粏,D,2017-06-04,
태,綐,D,2017-06-04,
태,緿,D,2017-06-04,
태,肽,D,2017-06-04,
태,舦,D,2017-06-04,
태,菭,D,2017-06-04,
태,軩,D,2017-06-04,
태,酞,D,2017-06-04,
태,鈦,D,2017-06-04,
태,颰,D,2017-06-04,
태,駾,D,2017-06-04,
태,㑀,D,2017-06-04,
태,㑷,D,2017-06-04,
태,㙂,D,2017-06-04,
태,㟋,D,2017-06-04,
태,㣍,D,2017-06-04,
태,㣖,D,2017-06-04,
태,㳲,D,2017-06-04,
태,䈚,D,2017-06-04,
태,䬈,D,2017-06-04,
태,珆,I,2017-06-04,
태,脫,I,2017-06-04,
택,宅,D,2017-06-04,"집 택, 자리 택, 살 택, 정할 택, 묘 구덩이 택"
택,擇,D,2017-06-04,"가릴 택, 추릴 택, 차별할 택"
택,澤,D,2017-06-04,"못 택, 진펄 택, 진액 택, 윤택할 택, 비와 이슬 택, 늪 택"
택,択,D,2017-06-04,
택,择,D,2017-06-04,
택,沢,D,2017-06-04,
택,泽,D,2017-06-04,
택,伬,D,2017-06-04,
택,烢,D,2017-06-04,
택,礋,D,2017-06-04,
택,蠌,D,2017-06-04,
택,鸅,D,2017-06-04,
택,㡯,D,2017-06-04,
택,㭦,D,2017-06-04,
택,䕉,D,2017-06-04,
택,䕪,D,2017-06-04,
택,垞,I,2017-06-04,
탱,撑,D,2017-06-04,"撐의 俗字, 버틸 탱"
탱,撐,D,2017-06-04,"버틸 탱, 취할 탱, 헤칠 탱"
탱,牚,D,2017-06-04,
탱,竀,D,2017-06-04,
탱,樘,D,2017-06-04,
탱,橖,D,2017-06-04,
탱,橕,D,2017-06-04,
탱,㯑,D,2017-06-04,
터,攄,D,2017-06-04,"펼칠 터, 흩을 터, 날칠 터, 비길 터, 헤칠 터"
터,摅,D,2017-06-04,
토,土,D,2017-06-04,"흙 토, 뿌리 토, 나라 토, 뭍 토"
토,討,D,2017-06-04,"다스릴 토, 칠 토, 찾을 토, 벨 토, 꾸짖을 토"
토,吐,D,2017-06-04,"토할 토, 나올 토, 펼 토"
토,兎,D,2017-06-04,"兔의 俗字, 토끼 토"
토,菟,D,2017-06-04,
토,兔,D,2017-06-04,
토,圡,D,2017-06-04,
토,茔,D,2017-06-04,
토,讨,D,2017-06-04,
토,钍,D,2017-06-04,
토,堍,D,2017-06-04,
토,汢,D,2017-06-04,
토,芏,D,2017-06-04,
토,莵,D,2017-06-04,
토,釷,D,2017-06-04,
토,鵵,D,2017-06-04,
토,㫦,D,2017-06-04,
톤,噸,D,2017-06-04,
톤,噋,D,2017-06-04,啍과 同字
톤,瓲,D,2017-06-04,
톤,啍,D,2017-06-04,
톤,畽,D,2017-06-04,
톤,䵯,D,2017-06-04,
톨,㐋,D,2017-06-04,
통,通,D,2017-06-04,"뚫릴 통, 사무칠 통, 형통할 통, 사귈 통, 다닐 통, 간음할 통"
통,洞,D,2017-06-04,"구렁 통, 깊을 통, 빌 통, 밝을 통, 고을 통"
통,統,D,2017-06-04,"거느릴 통, 벼리 통, 실마디 통, 근본 통, 이을 통"
통,痛,D,2017-06-04,"아플 통, 상할 통, 심할 통, 몹시 통"
통,慟,D,2017-06-04,"서러울 통, 애통할 통"
통,筒,D,2017-06-04,"사통대 통, 통 통"
통,桶,D,2017-06-04,엿되들이 통 통
통,恫,D,2017-06-04,"슬플 통, 아플 통, 앓을 통"
통,侗,D,2017-06-04,
통,筩,D,2017-06-04,"대나무통 통, 낚시 통"
통,樋,D,2017-06-04,"대 홈 통, 어름나무 통"
통,㷁,D,2017-06-04,
통,憅,D,2017-06-04,
통,熥,D,2017-06-04,
통,綂,D,2017-06-04,
통,恸,D,2017-06-04,
통,统,D,2017-06-04,
통,嗵,D,2017-06-04,
통,捅,D,2017-06-04,
통,痌,D,2017-06-04,
통,蓪,D,2017-06-04,
통,㣚,D,2017-06-04,
통,㪌,D,2017-06-04,
통,㳆,D,2017-06-04,
퇴,退,D,2017-06-04,"물러갈 퇴, 겸양할 퇴, 물리칠 퇴"
퇴,椎,D,2017-06-04,
퇴,頹,D,2017-06-04,"기울어질 퇴, 사나운 바람 퇴, 쇠할 퇴, 무너질 퇴, 대머리 퇴"
퇴,堆,D,2017-06-04,"흙무더기 퇴 놓을 퇴, 언덕 퇴"
퇴,槌,D,2017-06-04,"몽둥이 퇴, 너스레 퇴, 누에시렁 퇴, 던질 퇴"
퇴,腿,D,2017-06-04,넓적다리 퇴
퇴,鎚,D,2017-06-04,옥 다듬을 퇴
퇴,褪,D,2017-06-04,"옷 벗을 퇴, 꽃빛 옅어질 퇴"
퇴,焞,D,2017-06-04,
퇴,搥,D,2017-06-04,
퇴,隤,D,2017-06-04,"무너질 퇴, 미끄러질 퇴, 부드러울 퇴, 땅이름 퇴"
퇴,魋,D,2017-06-04,
퇴,頽,D,2017-06-04,
퇴,僓,D,2017-06-04,
퇴,蓷,D,2017-06-04,
퇴,痽,D,2017-06-04,
퇴,頺,D,2017-06-04,
퇴,俀,D,2017-06-04,
퇴,尵,D,2017-06-04,
퇴,䫋,D,2017-06-04,
퇴,颓,D,2017-06-04,
퇴,垖,D,2017-06-04,
퇴,塠,D,2017-06-04,
퇴,嵟,D,2017-06-04,
퇴,弚,D,2017-06-04,
퇴,桘,D,2017-06-04,
퇴,煺,D,2017-06-04,
퇴,磓,D,2017-06-04,
퇴,穨,D,2017-06-04,
퇴,脮,D,2017-06-04,
퇴,藬,D,2017-06-04,
퇴,蘈,D,2017-06-04,
퇴,螁,D,2017-06-04,
퇴,蹆,D,2017-06-04,
