기,嗜
기,暣
기,伎
기,夔
기,妓
기,朞
기,畸
기,祁
기,祇
기,羈
기,耭
기,肌
기,饑
기,稘
기,榿
기,㠌
기,忯
기,僛
기,剞
기,墍
기,屺
기,庋
기,弃
기,忮
기,愭
기,掎
기,攲
기,旂
기,曁
기,棊
기,歧
기,炁
기,猉
기,禨
기,綦
기,綥
기,羇
기,肵
기,芰
기,芪
기,蘄
기,𧅄
기,蜝
기,蟣
기,覬
기,跂
기,隑
기,頎
기,鬐
기,鰭
기,棋
기,碁
기,璣
기,㼄
긴,緊
길,吉
길,佶
길,桔
길,姞
길,拮
길,蛣
김,金
끽,喫
나,那
나,奈
나,柰
나,娜
나,拏
나,儺
나,喇
나,懦
나,拿
나,𣃽
나,䏧
나,挐
나,挪
나,𡖔
나,梛
나,糯
나,䛔
낙,諾
난,暖
난,難
난,煖
난,偄
난,愞
난,赧
난,餪
날,捺
날,捏
남,南
남,男
남,楠
남,湳
남,枏
남,喃
납,納
납,衲
낭,娘
낭,囊
낭,曩
내,內
내,乃
내,奈
내,耐
내,柰
내,奶
내,嬭
내,迺
내,鼐
녀,女
녁,惄
년,年
년,撚
년,碾
년,年
년,秊
념,念
념,恬
념,拈
념,捻
녑,惗
녕,寧
녕,獰
녕,佞
녕,儜
녕,嚀
녕,濘
녕,寧
녕,寗
노,怒
노,奴
노,努
노,弩
노,瑙
노,駑
노,䛝
노,呶
노,孥
노,峱
노,猱
노,笯
노,臑
농,農
농,膿
농,濃
농,儂
농,噥
농,穠
농,醲
뇌,腦
뇌,惱
뇌,餒
뇨,尿
뇨,鬧
뇨,撓
뇨,嫋
뇨,嬲
뇨,淖
뇨,鐃
누,耨
누,啂
눈,嫩
눌,訥
눌,吶
눌,肭
뉴,紐
뉴,鈕
뉴,杻
뉴,𧘥
뉴,忸
뉵,衄
능,能
니,泥
니,尼
니,柅
니,濔
니,膩
니,馜
니,㦐
니,呢
니,怩
니,祢
니,禰
닉,匿
닉,溺
닐,昵
닐,暱
다,多
다,茶
다,爹
다,𥥸
다,𣘻
다,茤
다,觰
다,多
다,夛
단,丹
단,但
단,單
단,短
단,端
단,旦
단,段
단,壇
단,檀
단,斷
단,團
단,緞
단,鍛
단,亶
단,彖
단,湍
단,簞
단,蛋
단,袒
단,鄲
단,煓
단,㫜
단,担
단,慱
단,椴
단,漙
단,癉
단,耑
단,胆
단,腶
단,蜑
달,達
달,撻
달,澾
달,獺
달,疸
달,妲
달,怛
달,闥
달,靼
달,韃
담,談
담,淡
담,擔
담,譚
담,膽
담,澹
담,覃
담,啖
담,坍
담,憺
담,曇
담,湛
담,痰
담,聃
담,蕁
담,錟
담,潭
담,倓
담,啿
담,埮
담,炎
담,儋
담,啗
담,噉
담,墰
담,壜
담,毯
담,禫
담,罎
담,薝
담,郯
담,黮
담,黵
답,答
답,畓
답,踏
답,沓
답,遝
당,堂
당,當
당,唐
당,糖
당,黨
당,塘
당,鐺
당,撞
당,幢
당,戇
당,棠
당,螳
당,倘
당,儻
당,搪
당,檔
당,溏
당,瑭
당,璫
당,瞠
당,礑
당,蟷
당,襠
당,讜
당,鏜
당,餳
당,餹
대,大
대,代
대,待
대,對
대,帶
대,臺
대,貸
대,隊
대,垈
대,玳
대,袋
대,戴
대,擡
대,旲
대,岱
대,黛
대,㬃
대,㬣
대,儓
대,懟
대,汏
대,碓
대,鐓
대,臺
대,坮
대,擡
대,抬
댁,宅
덕,德
덕,德
덕,悳
덕,徳
도,刀
도,到
도,度
도,道
도,島
도,徒
도,圖
도,倒
도,都
도,桃
도,挑
도,跳
도,逃
도,渡
도,陶
도,途
도,稻
도,導
도,盜
도,塗
도,堵
도,棹
도,濤
도,燾
도,禱
도,鍍
도,蹈
도,屠
도,悼
도,掉
도,搗
도,櫂
도,淘
도,滔
도,睹
도,萄
도,覩
도,賭
도,韜
도,馟
도,祹
도,鋾
도,夲
도,稌
도,叨
도,壔
도,弢
도,忉
도,慆
도,掏
도,搯
도,擣
도,檮
도,洮
도,涂
도,鼗
도,菟
도,酴
도,闍
도,鞀
도,鞱
도,饕
도,島
도,嶋
독,讀
독,獨
독,毒
독,督
독,篤
독,瀆
독,牘
독,犢
독,禿
독,纛
독,櫝
독,黷
돈,豚
돈,敦
돈,墩
돈,惇
돈,暾
돈,燉
돈,頓
돈,旽
돈,沌
돈,焞
돈,弴
돈,潡
돈,躉
돌,突
돌,乭
돌,咄
돌,堗
동,同
동,洞
동,童
동,冬
동,東
동,動
동,銅
동,凍
동,棟
동,董
동,潼
동,垌
동,瞳
동,蝀
동,憧
동,疼
동,胴
동,桐
동,朣
동,曈
동,彤
동,烔
동,橦
동,勭
동,侗
동,僮
동,哃
동,峒
동,涷
동,艟
동,苳
동,茼
동,蕫
동,同
동,仝
두,斗
두,豆
두,頭
두,杜
두,枓
두,兜
두,痘
두,竇
두,荳
두,讀
두,逗
두,阧
두,抖
두,斁
두,肚
두,脰
두,蚪
두,蠹
두,陡
둔,鈍
둔,屯
둔,遁
둔,臀
둔,芚
둔,遯
둔,窀
둔,迍
둘,乧
득,得
등,等
등,登
등,燈
등,騰
등,藤
등,謄
등,鄧
등,嶝
등,橙
등,凳
등,墱
등,滕
등,磴
등,籐
등,縢
등,螣
등,鐙
라,羅
라,螺
라,喇
라,懶
라,癩
라,蘿
라,裸
라,邏
라,剆
라,覶
라,摞
라,蓏
라,鑼
라,儸
라,砢
라,臝
라,倮
라,囉
라,曪
라,瘰
라,騾
라,驘
락,落
락,樂
락,絡
락,珞
락,酪
락,烙
락,駱
락,洛
락,嗠
락,犖
란,卵
란,亂
란,蘭
란,欄
란,瀾
란,瓓
란,丹
란,欒
란,鸞
란,爛
란,鑾
란,嬾
란,幱
란,攔
란,灓
란,襴
란,闌
랄,剌
랄,辣
랄,埒
랄,辢
람,覽
람,濫
람,嵐
람,攬
람,欖
람,籃
람,纜
람,襤
람,藍
람,㛦
람,灆
람,婪
람,漤
람,爁
람,璼
람,惏
람,攬
람,擥
람,𢱯
랍,拉
랍,臘
랍,蠟
랍,鑞
랑,浪
랑,郞
랑,廊
랑,琅
랑,瑯
랑,狼
랑,朗
랑,烺
랑,蜋
랑,㢃
랑,駺
랑,榔
랑,閬
랑,硠
랑,稂
랑,莨
랑,蜋
랑,螂
랑,郞
랑,郎
래,來
래,崍
래,萊
래,徠
래,淶
래,騋
래,來
래,来
래,𧼛
랭,冷
략,略
략,掠
략,畧
량,良
량,兩
량,量
량,涼
량,梁
량,糧
량,諒
량,亮
량,倆
량,樑
량,粱
량,輛
량,駺
량,俍
량,喨
량,悢
량,踉
량,魎
량,糧
량,粮
량,涼
량,凉
려,旅
려,麗
려,慮
려,勵
려,呂
려,侶
려,閭
려,黎
려,儷
려,廬
려,戾
려,櫚
려,濾
려,礪
려,藜
려,蠣
려,驢
려,驪
려,曞
려,儢
려,厲
려,唳
려,梠
려,癘
려,糲
려,膂
려,臚
려,蠡
려,邌
려,鑢
력,力
력,歷
력,曆
력,瀝
력,礫
력,轢
력,靂
력,攊
력,櫟
력,櫪
력,癧
력,轣
력,酈
련,連
련,練
련,鍊
련,憐
련,聯
련,戀
련,蓮
련,煉
련,璉
련,攣
련,漣
련,輦
련,孌
련,𨏶
련,楝
련,湅
련,臠
련,鏈
련,鰊
련,鰱
렬,列
렬,烈
렬,裂
렬,劣
렬,洌
렬,冽
렬,挒
렬,捩
렬,颲
렴,廉
렴,濂
렴,簾
렴,斂
렴,殮
렴,瀲
렴,磏
렵,獵
렵,躐
렵,鬣
령,令
령,領
령,嶺
령,零
령,靈
령,伶
령,玲
령,姈
령,昤
령,鈴
령,齡
령,怜
령,囹
령,笭
령,羚
령,翎
령,聆
령,逞
령,泠
령,澪
령,岭
령,呤
령,另
령,欞
령,鹷
령,秢
령,苓
령,蛉
령,軨
령,鴒
령,岭
령,岺
례,例
례,禮
례,隷
례,澧
례,醴
례,隸
례,鱧
례,禮
례,礼
로,路
로,露
로,老
로,勞
로,爐
로,魯
로,盧
로,鷺
로,撈
로,擄
로,櫓
로,潞
로,瀘
로,蘆
로,輅
로,鹵
로,嚧
로,虜
로,璐
로,櫨
로,蕗
로,潦
로,瓐
로,澇
로,壚
로,滷
로,玈
로,癆
로,窂
로,鸕
로,艪
로,艫
로,轤
로,鐪
로,鑪
로,顱
로,髗
로,鱸
로,虜
로,虜
록,綠
록,祿
록,錄
록,鹿
록,彔
록,碌
록,菉
록,麓
록,淥
록,漉
록,簏
록,轆
록,鵦
론,論
롱,弄
롱,瀧
롱,瓏
롱,籠
롱,壟
롱,朧
롱,聾
롱,儱
롱,攏
롱,曨
롱,礱
롱,蘢
롱,隴
뢰,雷
뢰,賴
뢰,瀨
뢰,儡
뢰,牢
뢰,磊
뢰,賂
뢰,賚
뢰,耒
뢰,攂
뢰,礌
뢰,礧
뢰,籟
뢰,纇
뢰,罍
뢰,蕾
뢰,誄
뢰,酹
뢰,賴
뢰,頼
료,料
료,了
료,僚
료,遼
료,寮
료,廖
료,燎
료,療
료,瞭
료,聊
료,蓼
료,嘹
료,嫽
료,撩
료,暸
료,潦
료,獠
료,繚
료,膋
료,醪
료,鐐
료,飂
료,飉
룡,龍
룡,龒
룡,龍
룡,竜
루,屢
루,樓
루,累
루,淚
루,漏
루,壘
루,婁
루,瘻
루,縷
루,蔞
루,褸
루,鏤
루,陋
루,慺
루,嶁
루,耬
루,熡
루,僂
루,嘍
루,螻
루,髏
류,柳
류,留
류,流
류,類
류,琉
류,劉
류,硫
류,瘤
류,旒
류,榴
류,溜
류,瀏
류,謬
류,橊
류,縲
류,纍
류,遛
류,鶹
류,琉
류,瑠
륙,六
륙,陸
륙,戮
륙,勠
륜,倫
륜,輪
륜,侖
륜,崙
륜,綸
륜,淪
륜,錀
륜,圇
륜,掄
륜,崙
륜,崘
률,律
률,栗
률,率
률,慄
률,嵂
률,𥠲
률,瑮
률,溧
륭,隆
륭,癃
륭,窿
륵,勒
륵,肋
륵,泐
름,廩
름,凜
름,菻
름,澟
름,凜
름,凛
릉,陵
릉,綾
릉,菱
릉,稜
릉,凌
릉,楞
릉,倰
릉,蔆
릉,楞
릉,楞
리,里
리,理
리,利
리,梨
리,李
리,吏
리,離
리,裏
리,履
리,俚
리,莉
리,璃
리,俐
리,唎
리,浬
리,狸
리,痢
리,籬
리,罹
리,羸
리,釐
리,鯉
리,涖
리,𢻠
리,犂
리,摛
리,剺
리,哩
리,嫠
리,莅
리,蜊
리,螭
리,貍
리,邐
리,魑
리,黐
리,漓
리,裏
리,裡
리,離
리,离
리,俐
리,悧
리,釐
리,厘
리,犂
리,犁
린,鄰
린,潾
린,璘
린,麟
린,吝
린,燐
린,藺
린,躪
린,鱗
린,撛
린,鏻
린,獜
린,橉
린,粦
린,粼
린,䗲
린,繗
린,嶙
린,悋
린,磷
린,驎
린,躙
린,轔
린,麟
린,𪊭
린,鄰
린,隣
림,林
림,臨
림,琳
림,霖
림,淋
림,棽
림,碄
림,晽
림,玪
림,痳
립,立
립,笠
립,粒
립,砬
립,岦
마,馬
마,麻
마,磨
마,瑪
마,摩
마,痲
마,碼
마,魔
마,媽
마,劘
마,螞
마,蟇
마,麽
막,莫
막,幕
막,漠
막,寞
막,膜
막,邈
막,瞙
막,鏌
만,萬
만,晚
만,滿
만,慢
만,漫
만,曼
만,蔓
만,鏋
만,卍
만,娩
만,巒
만,彎
만,挽
만,灣
만,瞞
만,輓
만,饅
만,鰻
만,蠻
만,墁
만,嫚
만,幔
만,縵
만,謾
만,蹣
만,鏝
만,鬘
만,萬
만,万
말,末
말,茉
말,唜
말,抹
말,沫
말,襪
말,靺
말,帕
말,秣
망,亡
망,忙
망,忘
망,望
망,茫
망,妄
망,罔
망,網
망,芒
망,輞
망,邙
망,莽
망,惘
망,汒
망,漭
망,魍
망,莽
망,莽
망,望
망,朢
매,每
매,買
매,賣
